accel_x, accel_y
2.3494412936763442, -2.430770943977773
0.7676172795691676, 0.061664725583731705
2.7387189879825797, 0.26271135141392454
4.933943216432957, -0.8793245976411537
0.548564916373586, 0.730734074016903
0.5569559160208587, 2.1524254504301563
5.099515730879225, 5.866948445137072
3.0801605920964645, 1.5980183012937896
-0.0010440675431546698, 1.8165178741011365
2.5411656958199806, 0.9986507974396508
0.039482308246151065, -3.5989014979702967
0.04818628296900651, 1.1462259782716064
1.8332137503947528, 1.3788835963322335
-3.537687598252778, 7.403618294604932
-3.0480707476585547, 0.7833214216712208
-0.1211759761037643, 2.0384112028326986
-1.2255016040356348, 1.2197967725373162
2.116052000704518, -1.591261424832497
-0.9138317237439475, 4.213285501346631
-2.1466823269361655, 3.2639095081189984
5.078220138247353, 3.391678083551085
0.8819731959316466, -0.8270546898388618
1.6499682752087603, 4.988133540829199
-2.043445600102136, -1.9862027915491962
0.19741467284625291, 3.025514218659885
1.8784207757266096, 7.07725336597689
-1.2307041279845246, -0.8295609972554887
2.6347386993626984, 0.2797493294915887
0.24578310560344607, 1.9965082431195615
1.0733255832765831, 0.543870822469277
0.3568858716337002, -2.015506175458139
6.553966858987202, 2.0946788347299266
1.9552830526146072, -0.6667331698558201
-0.585757634061912, 3.242500764915793
4.188210495971518, -0.16671236987096227
-0.8430094059974191, 6.083935731473986
2.812512075753884, 0.3322198574014028
-2.5234983025262587, 1.5705232166589913
-0.8553362538517892, 4.498921911818462
3.050906777767959, -0.5184071029897379
4.5027494773073915, 3.2252328638291883
3.187054632225237, 6.0264908149563805
2.5757871759399764, -1.1538002044924913
2.2226305771247725, 3.436974462428755
-0.6062578271908667, 3.739754134348761
1.409218360959427, 5.163386061389475
2.1800678411273386, 0.2392879913316026
6.101270119626595, 0.1573230213686152
4.4481630304464606, 4.8939712205675505
-0.684109545311673, 4.465952526178127
4.671641188274612, 4.487663390652316
3.0400569067566705, 4.868883131539901
2.4549816200920747, 2.4472248169107447
5.823973398857077, 4.8754169196574155
7.022506631732135, 5.177689008738961
6.925897293402329, 2.8118184505459123
2.6545195411460387, 9.416999627064527
4.136267855309208, 6.093881097216713
5.895733240768097, 2.089315919252565
7.6659053563136, 6.868426560092277
4.189399674747615, 2.950631093792536
5.083920679848346, 7.515779630864019
2.9430026699279503, 8.605329052461531
2.8787188905179266, 3.8175296548403272
8.060139794421257, 8.437265561546567
9.577769237581146, 7.219121483495334
6.1637921499593, 8.398967853896359
9.00714511518455, 11.24029532708936
7.554282934039476, 6.036722581413215
5.186192449219134, 4.914651424838221
7.847732399556471, 4.720457311721629
10.9305741919305, 5.045957063351981
7.132684233641951, 7.0294950578815705
11.265698063227548, 8.206968860734142
0.9311936977413886, 8.172283456290797
9.6559746208562, 9.6691764825082
7.933272709432326, 7.748159768531665
7.075944932689216, 11.457298501747177
8.153660690000098, 7.262616665566451
3.048755693936699, 14.818100896912977
7.554201129534939, 9.667549218541234
9.073833912576017, 6.038158592755943
11.94514033547122, 5.573173978464649
7.015504846323819, 9.517361430115901
6.341915896370548, 7.80449294028889
7.151725081149021, 10.191118925340591
10.728426226817184, 9.62301499399586
9.286308863292076, 8.282358807500684
7.155154200081883, 6.362570414328467
9.768402611103628, 4.698115966605576
8.7241412062777, 7.365159952740047
10.889821577801845, 10.609206087278302
6.690437176204798, 8.98080427122369
7.594460748361525, 5.299269168075976
7.392198912209022, 8.80542160966737
4.66349812016731, 9.285578939819699
9.003554904504218, 6.053610621339946
8.848235429517887, 8.579910013931983
8.132350925073576, 8.265089079582424
7.448978482373601, 5.17802057123491
